0.04,-0.04,38.7792,1,0.387792,-7.235193333,112.61833,(u'2018-02-23T21:56:31.000Z', ' + ', 1519422991.0)
0.06,-0.04,37.9116,1,0.379116,-7.235146667,112.618246667,(u'2018-02-23T21:56:32.000Z', ' + ', 1519422992.0)
0.04,-0.02,37.134,1,0.37134,-7.235103333,112.618163333,(u'2018-02-23T21:56:33.000Z', ' + ', 1519422993.0)
0.05,-0.04,35.91,1,0.3591,-7.235061667,112.618086667,(u'2018-02-23T21:56:34.000Z', ' + ', 1519422994.0)
0.04,-0.04,35.3916,1,0.353916,-7.23502,112.618016667,(u'2018-02-23T21:56:35.000Z', ' + ', 1519422995.0)
0.05,-0.04,34.6896,1,0.346896,-7.234976667,112.617943333,(u'2018-02-23T21:56:36.000Z', ' + ', 1519422996.0)
0.07,-0.04,33.5772,1,0.335772,-7.234933333,112.617868333,(u'2018-02-23T21:56:37.000Z', ' + ', 1519422997.0)
0.04,-0.02,31.8348,1,0.318348,-7.23489,112.617796667,(u'2018-02-23T21:56:38.000Z', ' + ', 1519422998.0)
0.05,-0.04,32.8356,1,0.328356,-7.234846667,112.617726667,(u'2018-02-23T21:56:39.000Z', ' + ', 1519422999.0)
0.05,-0.05,32.2236,1,0.322236,-7.234806667,112.61766,(u'2018-02-23T21:56:40.000Z', ' + ', 1519423000.0)
0.06,-0.04,31.3344,1,0.313344,-7.234775,112.617566667,(u'2018-02-23T21:56:41.000Z', ' + ', 1519423001.0)
0.08,-0.04,30.726,1,0.30726,-7.23474,112.61749,(u'2018-02-23T21:56:42.000Z', ' + ', 1519423002.0)
0.09,-0.06,29.2068,1,0.292068,-7.234703333,112.617415,(u'2018-02-23T21:56:43.000Z', ' + ', 1519423003.0)
0.09,-0.06,29.1888,1,0.291888,-7.234668333,112.61735,(u'2018-02-23T21:56:44.000Z', ' + ', 1519423004.0)
0.1,-0.06,27.0396,1,0.270396,-7.234638333,112.617288333,(u'2018-02-23T21:56:45.000Z', ' + ', 1519423005.0)
0.12,-0.05,26.3736,1,0.263736,-7.234608333,112.61723,(u'2018-02-23T21:56:46.000Z', ' + ', 1519423006.0)
0.11,-0.05,26.3556,1,0.263556,-7.234578333,112.61717,(u'2018-02-23T21:56:47.000Z', ' + ', 1519423007.0)
0.13,-0.06,25.1856,1,0.251856,-7.23455,112.617116667,(u'2018-02-23T21:56:48.000Z', ' + ', 1519423008.0)
0.12,-0.07,25.2072,1,0.252072,-7.23454,112.61705,(u'2018-02-23T21:56:49.000Z', ' + ', 1519423009.0)
0.13,-0.07,25.1316,1,0.251316,-7.234513333,112.616993333,(u'2018-02-23T21:56:50.000Z', ' + ', 1519423010.0)
0.14,-0.05,25.668,1,0.25668,-7.234483333,112.616935,(u'2018-02-23T21:56:51.000Z', ' + ', 1519423011.0)
0.12,-0.06,25.65,1,0.2565,-7.234433333,112.616871667,(u'2018-02-23T21:56:52.000Z', ' + ', 1519423012.0)
0.14,-0.06,25.1136,1,0.251136,-7.234413333,112.61682,(u'2018-02-23T21:56:53.000Z', ' + ', 1519423013.0)
0.15,-0.06,24.4656,1,0.244656,-7.234388333,112.61677,(u'2018-02-23T21:56:54.000Z', ' + ', 1519423014.0)
0.13,-0.06,23.8896,1,0.238896,-7.234363333,112.616718333,(u'2018-02-23T21:56:55.000Z', ' + ', 1519423015.0)
0.12,-0.07,23.2416,1,0.232416,-7.234338333,112.61667,(u'2018-02-23T21:56:56.000Z', ' + ', 1519423016.0)
0.12,-0.07,23.5404,1,0.235404,-7.234315,112.616618333,(u'2018-02-23T21:56:57.000Z', ' + ', 1519423017.0)
0.11,-0.08,23.2056,1,0.232056,-7.234291667,112.616568333,(u'2018-02-23T21:56:58.000Z', ' + ', 1519423018.0)
0.12,-0.08,22.1328,1,0.221328,-7.23427,112.616518333,(u'2018-02-23T21:56:59.000Z', ' + ', 1519423019.0)
0.12,-0.06,21.798,1,0.21798,-7.23425,112.616466667,(u'2018-02-23T21:57:00.000Z', ' + ', 1519423020.0)
0.11,-0.07,20.4444,1,0.204444,-7.234228333,112.616416667,(u'2018-02-23T21:57:01.000Z', ' + ', 1519423021.0)
0.12,-0.07,18.8172,1,0.188172,-7.234208333,112.61637,(u'2018-02-23T21:57:02.000Z', ' + ', 1519423022.0)
0.14,-0.07,17.946,1,0.17946,-7.234191667,112.616325,(u'2018-02-23T21:57:03.000Z', ' + ', 1519423023.0)
0.14,-0.06,17.4456,1,0.174456,-7.234175,112.616285,(u'2018-02-23T21:57:04.000Z', ' + ', 1519423024.0)
0.12,-0.06,17.4456,1,0.174456,-7.234158333,112.616246667,(u'2018-02-23T21:57:05.000Z', ' + ', 1519423025.0)
0.12,-0.07,16.4088,1,0.164088,-7.234143333,112.61621,(u'2018-02-23T21:57:06.000Z', ' + ', 1519423026.0)
0.13,-0.08,16.056,1,0.16056,-7.234131667,112.616175,(u'2018-02-23T21:57:07.000Z', ' + ', 1519423027.0)
0.13,-0.07,16.3908,1,0.163908,-7.234118333,112.616138333,(u'2018-02-23T21:57:08.000Z', ' + ', 1519423028.0)
0.12,-0.07,14.076,1,0.14076,-7.234105,112.616101667,(u'2018-02-23T21:57:09.000Z', ' + ', 1519423029.0)
0.13,-0.07,13.3524,1,0.133524,-7.234095,112.61607,(u'2018-02-23T21:57:10.000Z', ' + ', 1519423030.0)
0.12,-0.07,14.0436,1,0.140436,-7.234071667,112.616003333,(u'2018-02-23T21:57:12.000Z', ' + ', u'2018-02-23T21:57:12.000Z')
0.12,-0.07,15.7536,1,0.157536,-7.234056667,112.615966667,(u'2018-02-23T21:57:13.000Z', ' + ', u'2018-02-23T21:57:13.000Z')
0.12,-0.07,15.1668,1,0.151668,-7.234056667,112.615966667,(u'2018-02-23T21:57:13.000Z', ' + ', 1519423033.0)
0.12,-0.07,15.4656,1,0.154656,-7.234038333,112.61593,(u'2018-02-23T21:57:14.000Z', ' + ', 1519423034.0)
0.13,-0.06,15.5952,1,0.155952,-7.234021667,112.615895,(u'2018-02-23T21:57:15.000Z', ' + ', 1519423035.0)
0.13,-0.05,15.5952,1,0.155952,-7.234003333,112.61586,(u'2018-02-23T21:57:16.000Z', ' + ', 1519423036.0)
0.14,-0.05,10.0188,1,0.100188,-7.234005,112.615865,(u'2018-02-23T21:57:17.000Z', ' + ', 1519423037.0)
0.13,-0.06,7.8696,1,0.078696,-7.234015,112.615856667,(u'2018-02-23T21:57:18.000Z', ' + ', 1519423038.0)
0.14,-0.05,7.1856,1,0.071856,-7.23402,112.615841667,(u'2018-02-23T21:57:19.000Z', ' + ', 1519423039.0)
0.14,-0.06,7.11,1,0.0711,-7.234015,112.615828333,(u'2018-02-23T21:57:20.000Z', ' + ', 1519423040.0)
0.14,-0.06,7.4448,1,0.074448,-7.234011667,112.615811667,(u'2018-02-23T21:57:21.000Z', ' + ', 1519423041.0)
0.14,-0.05,7.038,1,0.07038,-7.234011667,112.615798333,(u'2018-02-23T21:57:22.000Z', ' + ', 1519423042.0)
0.14,-0.05,6.1092,1,0.061092,-7.234008333,112.615765,(u'2018-02-23T21:57:24.000Z', ' + ', u'2018-02-23T21:57:24.000Z')
0.14,-0.05,5.9832,1,0.059832,-7.234008333,112.615765,(u'2018-02-23T21:57:24.000Z', ' + ', 1519423044.0)
0.13,-0.06,7.038,1,0.07038,-7.234006667,112.615753333,(u'2018-02-23T21:57:25.000Z', ' + ', 1519423045.0)
0.13,-0.05,6.6672,1,0.066672,-7.234003333,112.61574,(u'2018-02-23T21:57:26.000Z', ' + ', 1519423046.0)
0.13,-0.06,5.4828,1,0.054828,-7.233998333,112.615726667,(u'2018-02-23T21:57:27.000Z', ' + ', 1519423047.0)
0.13,-0.06,4.9824,1,0.049824,-7.233993333,112.615713333,(u'2018-02-23T21:57:28.000Z', ' + ', 1519423048.0)
0.13,-0.05,4.464,1,0.04464,-7.23399,112.615701667,(u'2018-02-23T21:57:29.000Z', ' + ', 1519423049.0)
0.13,-0.05,5.4828,1,0.054828,-7.233985,112.61569,(u'2018-02-23T21:57:30.000Z', ' + ', 1519423050.0)
0.13,-0.06,5.4648,1,0.054648,-7.233981667,112.615678333,(u'2018-02-23T21:57:31.000Z', ' + ', 1519423051.0)
0.13,-0.05,nan,0,0.0,0.0,0.0,('', ' + ', nan)
0.12,-0.06,4.1904,1,0.041904,-7.233971667,112.615645,(u'2018-02-23T21:57:34.000Z', ' + ', 1519423054.0)
